loading SMNIST ...
train: 60000, test: 10000
building net ...
net params: {'total': 226026, 'layer_0': 8704, 'layer_1': 82432, 'layer_2': 134880, 'pool_bias': 10}
computing train features ...
  done in 404.7s, shape: torch.Size([60000, 240])
  feature stats: mean=0.3869, std=0.3690, zero_rate=0.0274
computing test features ...
  done in 70.9s, shape: torch.Size([10000, 240])

=== Linear head ===
  ep  92  t=  0.0s  train_acc=0.0718  test_acc=0.0727
  ep  93  t=  0.0s  train_acc=0.0738  test_acc=0.0750
  ep  94  t=  0.0s  train_acc=0.0704  test_acc=0.0714
  ep  95  t=  0.0s  train_acc=0.0721  test_acc=0.0750
  ep  96  t=  0.0s  train_acc=0.0732  test_acc=0.0740
  ep  97  t=  0.0s  train_acc=0.0691  test_acc=0.0715
  ep  98  t=  0.0s  train_acc=0.0743  test_acc=0.0762
  ep  99  t=  0.1s  train_acc=0.0716  test_acc=0.0730
  ep 100  t=  0.0s  train_acc=0.0702  test_acc=0.0728
  ep 101  t=  0.0s  train_acc=0.0731  test_acc=0.0752
  ep 102  t=  0.1s  train_acc=0.0737  test_acc=0.0755
  ep 103  t=  0.1s  train_acc=0.0708  test_acc=0.0718
  ep 104  t=  0.0s  train_acc=0.0718  test_acc=0.0745
  ep 105  t=  0.1s  train_acc=0.0698  test_acc=0.0725
  ep 106  t=  0.1s  train_acc=0.0713  test_acc=0.0729
  ep 107  t=  0.1s  train_acc=0.0717  test_acc=0.0737
  ep 108  t=  0.0s  train_acc=0.0706  test_acc=0.0722
  ep 109  t=  0.0s  train_acc=0.0738  test_acc=0.0761
  ep 110  t=  0.0s  train_acc=0.0708  test_acc=0.0715
  ep 111  t=  0.0s  train_acc=0.0738  test_acc=0.0735
  ep 112  t=  0.0s  train_acc=0.0712  test_acc=0.0730
  ep 113  t=  0.0s  train_acc=0.0723  test_acc=0.0743
  ep 114  t=  0.0s  train_acc=0.0763  test_acc=0.0766
  ep 115  t=  0.0s  train_acc=0.0705  test_acc=0.0742
  ep 116  t=  0.0s  train_acc=0.0718  test_acc=0.0744
  ep 117  t=  0.0s  train_acc=0.0729  test_acc=0.0742
  ep 118  t=  0.0s  train_acc=0.0700  test_acc=0.0720
  ep 119  t=  0.0s  train_acc=0.0708  test_acc=0.0733
  ep 120  t=  0.0s  train_acc=0.0768  test_acc=0.0786
  ep 121  t=  0.0s  train_acc=0.0745  test_acc=0.0773
  ep 122  t=  0.0s  train_acc=0.0715  test_acc=0.0725
  ep 123  t=  0.0s  train_acc=0.0760  test_acc=0.0773
  ep 124  t=  0.0s  train_acc=0.0753  test_acc=0.0756
  ep 125  t=  0.0s  train_acc=0.0701  test_acc=0.0710
  ep 126  t=  0.0s  train_acc=0.0720  test_acc=0.0730
  ep 127  t=  0.0s  train_acc=0.0725  test_acc=0.0729
  ep 128  t=  0.0s  train_acc=0.0749  test_acc=0.0760
  ep 129  t=  0.0s  train_acc=0.0712  test_acc=0.0716
  ep 130  t=  0.0s  train_acc=0.0712  test_acc=0.0741
  ep 131  t=  0.0s  train_acc=0.0706  test_acc=0.0748
  ep 132  t=  0.0s  train_acc=0.0713  test_acc=0.0726
  ep 133  t=  0.0s  train_acc=0.0726  test_acc=0.0733
  ep 134  t=  0.0s  train_acc=0.0737  test_acc=0.0753
  ep 135  t=  0.0s  train_acc=0.0710  test_acc=0.0725
  ep 136  t=  0.0s  train_acc=0.0742  test_acc=0.0738
  ep 137  t=  0.0s  train_acc=0.0727  test_acc=0.0744
  ep 138  t=  0.0s  train_acc=0.0752  test_acc=0.0775
  ep 139  t=  0.0s  train_acc=0.0720  test_acc=0.0744
  ep 140  t=  0.0s  train_acc=0.0728  test_acc=0.0727
  ep 141  t=  0.0s  train_acc=0.0705  test_acc=0.0728
  ep 142  t=  0.0s  train_acc=0.0746  test_acc=0.0751
  ep 143  t=  0.0s  train_acc=0.0697  test_acc=0.0714
